Starting heat_equation experiment
Log file: logs/heat_equation_20250615_122424.log
Experiment: Heat Equation
Data shape: (128, 1000)
POD dimension: 128
Hidden units: [128, 8256]
Regularization method: dense2sparse
Device: mps
Training parameters: M=10.0, lr=0.001, batch_size=64
Optimizer: Adam, knee_method: zmethod
==================================================

=== SparseModesNet (λ-path=dense2sparse) on Heat Equation: d=128, n=1000, s=128 ===

=== Dense-To-Sparse (default) λ-Path ===

-- Path iteration 1, λ = 1.000e-04   (r(λ) prev = 128)
  λ=2.219e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.335400e-06 | ‖ω‖₁=9.660101e-01
  λ=2.219e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=7.033739e-06 | ‖ω‖₁=9.461361e-01
  λ=2.219e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.370848e-06 | ‖ω‖₁=9.278804e-01
  λ=2.219e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=5.891614e-06 | ‖ω‖₁=9.109163e-01
  λ=2.219e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=5.803798e-06 | ‖ω‖₁=8.948419e-01
  λ=2.219e-03 | Epoch  80 | Recon MSE=5.803798e-06 | ‖ω‖₁=8.948419e-01
  → at λ=2.219e-03:  r(λ)=127, rel_err=3.418494e-03

-- Path iteration 19, λ = 2.662e-03   (r(λ) prev = 127)
  λ=2.662e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.700076e-02 | ‖ω‖₁=1.094500e+00
  λ=2.662e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.556401e-05 | ‖ω‖₁=1.031364e+00
  λ=2.662e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.670041e-05 | ‖ω‖₁=9.966675e-01
  λ=2.662e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.193321e-05 | ‖ω‖₁=9.695714e-01
  λ=2.662e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=9.238130e-06 | ‖ω‖₁=9.453215e-01
  λ=2.662e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=7.347185e-06 | ‖ω‖₁=9.234541e-01
  λ=2.662e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.948529e-06 | ‖ω‖₁=9.025236e-01
  λ=2.662e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=6.618453e-06 | ‖ω‖₁=8.834235e-01
  λ=2.662e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=6.199460e-06 | ‖ω‖₁=8.654987e-01
  λ=2.662e-03 | Epoch  80 | Recon MSE=6.199460e-06 | ‖ω‖₁=8.654987e-01
  → at λ=2.662e-03:  r(λ)=127, rel_err=4.047336e-03

-- Path iteration 20, λ = 3.195e-03   (r(λ) prev = 127)
  λ=3.195e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.595873e-02 | ‖ω‖₁=1.092963e+00
  λ=3.195e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.356645e-05 | ‖ω‖₁=1.025243e+00
  λ=3.195e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.313542e-05 | ‖ω‖₁=9.907837e-01
  λ=3.195e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.405450e-06 | ‖ω‖₁=9.622398e-01
  λ=3.195e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.596728e-06 | ‖ω‖₁=9.349022e-01
  λ=3.195e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=5.431343e-06 | ‖ω‖₁=9.091084e-01
  λ=3.195e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.406917e-06 | ‖ω‖₁=8.853246e-01
  λ=3.195e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=5.235283e-06 | ‖ω‖₁=8.632607e-01
  λ=3.195e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=4.858072e-06 | ‖ω‖₁=8.426870e-01
  λ=3.195e-03 | Epoch  80 | Recon MSE=4.858072e-06 | ‖ω‖₁=8.426870e-01
  → at λ=3.195e-03:  r(λ)=127, rel_err=3.081060e-03

-- Path iteration 21, λ = 3.834e-03   (r(λ) prev = 127)
  λ=3.834e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.521326e-02 | ‖ω‖₁=1.091611e+00
  λ=3.834e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.372392e-05 | ‖ω‖₁=1.016971e+00
  λ=3.834e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.390308e-05 | ‖ω‖₁=9.779508e-01
  λ=3.834e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=8.452614e-06 | ‖ω‖₁=9.455194e-01
  λ=3.834e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=6.513506e-06 | ‖ω‖₁=9.148909e-01
  λ=3.834e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=5.368468e-06 | ‖ω‖₁=8.869758e-01
  λ=3.834e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=5.382518e-06 | ‖ω‖₁=8.611963e-01
  λ=3.834e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=5.171006e-06 | ‖ω‖₁=8.374490e-01
  λ=3.834e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=4.960452e-06 | ‖ω‖₁=8.153263e-01
  λ=3.834e-03 | Epoch  80 | Recon MSE=4.960452e-06 | ‖ω‖₁=8.153263e-01
  → at λ=3.834e-03:  r(λ)=127, rel_err=2.722331e-03

-- Path iteration 22, λ = 4.601e-03   (r(λ) prev = 127)
  λ=4.601e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.493413e-02 | ‖ω‖₁=1.090365e+00
  λ=4.601e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.426645e-05 | ‖ω‖₁=1.003937e+00
  λ=4.601e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.479780e-05 | ‖ω‖₁=9.544484e-01
  λ=4.601e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=9.899808e-06 | ‖ω‖₁=9.164126e-01
  λ=4.601e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.118673e-06 | ‖ω‖₁=8.831754e-01
  λ=4.601e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=6.767295e-06 | ‖ω‖₁=8.529566e-01
  λ=4.601e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.371223e-06 | ‖ω‖₁=8.249817e-01
  λ=4.601e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=6.196682e-06 | ‖ω‖₁=7.994307e-01
  λ=4.601e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=5.908506e-06 | ‖ω‖₁=7.755447e-01
  λ=4.601e-03 | Epoch  80 | Recon MSE=5.908506e-06 | ‖ω‖₁=7.755447e-01
  → at λ=4.601e-03:  r(λ)=127, rel_err=3.870253e-03

-- Path iteration 23, λ = 5.521e-03   (r(λ) prev = 127)
  λ=5.521e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.444850e-02 | ‖ω‖₁=1.086012e+00
  λ=5.521e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.684235e-05 | ‖ω‖₁=9.914694e-01
  λ=5.521e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.697491e-05 | ‖ω‖₁=9.379222e-01
  λ=5.521e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.122214e-05 | ‖ω‖₁=8.989970e-01
  λ=5.521e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.402384e-06 | ‖ω‖₁=8.644191e-01
  λ=5.521e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=7.148211e-06 | ‖ω‖₁=8.320586e-01
  λ=5.521e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.624565e-06 | ‖ω‖₁=8.013732e-01
  λ=5.521e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=6.340023e-06 | ‖ω‖₁=7.733083e-01
  λ=5.521e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=6.178116e-06 | ‖ω‖₁=7.473943e-01
  λ=5.521e-03 | Epoch  80 | Recon MSE=6.178116e-06 | ‖ω‖₁=7.473943e-01
  → at λ=5.521e-03:  r(λ)=127, rel_err=4.003409e-03

-- Path iteration 24, λ = 6.625e-03   (r(λ) prev = 127)
  λ=6.625e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.575847e-02 | ‖ω‖₁=1.082539e+00
  λ=6.625e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.509538e-05 | ‖ω‖₁=9.716528e-01
  λ=6.625e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.654052e-05 | ‖ω‖₁=9.109750e-01
  λ=6.625e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.200427e-05 | ‖ω‖₁=8.659997e-01
  λ=6.625e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=9.530442e-06 | ‖ω‖₁=8.265075e-01
  λ=6.625e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=7.847507e-06 | ‖ω‖₁=7.911715e-01
  λ=6.625e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=7.659725e-06 | ‖ω‖₁=7.580764e-01
  λ=6.625e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=7.315255e-06 | ‖ω‖₁=7.274859e-01
  λ=6.625e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=7.131119e-06 | ‖ω‖₁=6.991271e-01
  λ=6.625e-03 | Epoch  80 | Recon MSE=7.131119e-06 | ‖ω‖₁=6.991271e-01
  → at λ=6.625e-03:  r(λ)=127, rel_err=4.992687e-03

-- Path iteration 25, λ = 7.950e-03   (r(λ) prev = 127)
  λ=7.950e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.629842e-02 | ‖ω‖₁=1.081521e+00
  λ=7.950e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.566741e-05 | ‖ω‖₁=9.625921e-01
  λ=7.950e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.583682e-05 | ‖ω‖₁=8.992034e-01
  λ=7.950e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.112550e-05 | ‖ω‖₁=8.497202e-01
  λ=7.950e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=8.874440e-06 | ‖ω‖₁=8.056062e-01
  λ=7.950e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=7.453797e-06 | ‖ω‖₁=7.659682e-01
  λ=7.950e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=6.894550e-06 | ‖ω‖₁=7.293176e-01
  λ=7.950e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=6.772601e-06 | ‖ω‖₁=6.954037e-01
  λ=7.950e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=6.324113e-06 | ‖ω‖₁=6.638939e-01
  λ=7.950e-03 | Epoch  80 | Recon MSE=6.324113e-06 | ‖ω‖₁=6.638939e-01
  → at λ=7.950e-03:  r(λ)=127, rel_err=4.594571e-03

-- Path iteration 26, λ = 9.540e-03   (r(λ) prev = 127)
  λ=9.540e-03 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.529147e-02 | ‖ω‖₁=1.078523e+00
  λ=9.540e-03 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.698307e-05 | ‖ω‖₁=9.482289e-01
  λ=9.540e-03 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.879559e-05 | ‖ω‖₁=8.749609e-01
  λ=9.540e-03 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.487464e-05 | ‖ω‖₁=8.211657e-01
  λ=9.540e-03 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.164569e-05 | ‖ω‖₁=7.748521e-01
  λ=9.540e-03 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.010937e-05 | ‖ω‖₁=7.331790e-01
  λ=9.540e-03 | Epoch  60 | lr=1.2500e-04 | Recon MSE=9.039210e-06 | ‖ω‖₁=6.941037e-01
  λ=9.540e-03 | Epoch  70 | lr=6.2500e-05 | Recon MSE=8.990357e-06 | ‖ω‖₁=6.579974e-01
  λ=9.540e-03 | Epoch  80 | lr=3.1250e-05 | Recon MSE=8.838981e-06 | ‖ω‖₁=6.242778e-01
  λ=9.540e-03 | Epoch  80 | Recon MSE=8.838981e-06 | ‖ω‖₁=6.242778e-01
  → at λ=9.540e-03:  r(λ)=127, rel_err=6.017958e-03

-- Path iteration 27, λ = 1.145e-02   (r(λ) prev = 127)
  λ=1.145e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.804139e-02 | ‖ω‖₁=1.074286e+00
  λ=1.145e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.714908e-05 | ‖ω‖₁=9.276781e-01
  λ=1.145e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.901139e-05 | ‖ω‖₁=8.469345e-01
  λ=1.145e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.476867e-05 | ‖ω‖₁=7.865288e-01
  λ=1.145e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.170492e-05 | ‖ω‖₁=7.350330e-01
  λ=1.145e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=9.773849e-06 | ‖ω‖₁=6.889908e-01
  λ=1.145e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=9.197332e-06 | ‖ω‖₁=6.459893e-01
  λ=1.145e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=8.998509e-06 | ‖ω‖₁=6.063925e-01
  λ=1.145e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=8.716309e-06 | ‖ω‖₁=5.694915e-01
  λ=1.145e-02 | Epoch  80 | Recon MSE=8.716309e-06 | ‖ω‖₁=5.694915e-01
  → at λ=1.145e-02:  r(λ)=127, rel_err=6.205170e-03

-- Path iteration 28, λ = 1.374e-02   (r(λ) prev = 127)
  λ=1.374e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.841496e-02 | ‖ω‖₁=1.070136e+00
  λ=1.374e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.495947e-05 | ‖ω‖₁=9.098193e-01
  λ=1.374e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.796169e-05 | ‖ω‖₁=8.219119e-01
  λ=1.374e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.441499e-05 | ‖ω‖₁=7.547821e-01
  λ=1.374e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.198657e-05 | ‖ω‖₁=6.972362e-01
  λ=1.374e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.074478e-05 | ‖ω‖₁=6.461706e-01
  λ=1.374e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=9.946484e-06 | ‖ω‖₁=5.993515e-01
  λ=1.374e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.056781e-05 | ‖ω‖₁=5.560846e-01
  λ=1.374e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=9.895934e-06 | ‖ω‖₁=5.156550e-01
  λ=1.374e-02 | Epoch  80 | Recon MSE=9.895934e-06 | ‖ω‖₁=5.156550e-01
  → at λ=1.374e-02:  r(λ)=127, rel_err=7.009022e-03

-- Path iteration 29, λ = 1.648e-02   (r(λ) prev = 127)
  λ=1.648e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.523787e-02 | ‖ω‖₁=1.066471e+00
  λ=1.648e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.732092e-05 | ‖ω‖₁=8.889726e-01
  λ=1.648e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.966161e-05 | ‖ω‖₁=7.879981e-01
  λ=1.648e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.601161e-05 | ‖ω‖₁=7.118130e-01
  λ=1.648e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.390596e-05 | ‖ω‖₁=6.475611e-01
  λ=1.648e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.237650e-05 | ‖ω‖₁=5.912502e-01
  λ=1.648e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.189517e-05 | ‖ω‖₁=5.401130e-01
  λ=1.648e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.207064e-05 | ‖ω‖₁=4.930350e-01
  λ=1.648e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.159877e-05 | ‖ω‖₁=4.492597e-01
  λ=1.648e-02 | Epoch  80 | Recon MSE=1.159877e-05 | ‖ω‖₁=4.492597e-01
  → at λ=1.648e-02:  r(λ)=127, rel_err=7.721309e-03

-- Path iteration 30, λ = 1.978e-02   (r(λ) prev = 127)
  λ=1.978e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.678567e-02 | ‖ω‖₁=1.059610e+00
  λ=1.978e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.561855e-05 | ‖ω‖₁=8.679286e-01
  λ=1.978e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.824419e-05 | ‖ω‖₁=7.599453e-01
  λ=1.978e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.411702e-05 | ‖ω‖₁=6.777136e-01
  λ=1.978e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.210527e-05 | ‖ω‖₁=6.079086e-01
  λ=1.978e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.076302e-05 | ‖ω‖₁=5.462152e-01
  λ=1.978e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.018226e-05 | ‖ω‖₁=4.900503e-01
  λ=1.978e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.088273e-05 | ‖ω‖₁=4.382768e-01
  λ=1.978e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.092276e-05 | ‖ω‖₁=3.898395e-01
  λ=1.978e-02 | Epoch  80 | Recon MSE=1.092276e-05 | ‖ω‖₁=3.898395e-01
  → at λ=1.978e-02:  r(λ)=127, rel_err=7.258883e-03

-- Path iteration 31, λ = 2.374e-02   (r(λ) prev = 127)
  λ=2.374e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.726250e-02 | ‖ω‖₁=1.054738e+00
  λ=2.374e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.535338e-05 | ‖ω‖₁=8.412479e-01
  λ=2.374e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.812057e-05 | ‖ω‖₁=7.212554e-01
  λ=2.374e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.458740e-05 | ‖ω‖₁=6.302669e-01
  λ=2.374e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.257893e-05 | ‖ω‖₁=5.535606e-01
  λ=2.374e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.182342e-05 | ‖ω‖₁=4.860643e-01
  λ=2.374e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.150449e-05 | ‖ω‖₁=4.247139e-01
  λ=2.374e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.263228e-05 | ‖ω‖₁=3.682025e-01
  λ=2.374e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.231312e-05 | ‖ω‖₁=3.154438e-01
  λ=2.374e-02 | Epoch  80 | Recon MSE=1.231312e-05 | ‖ω‖₁=3.154438e-01
  → at λ=2.374e-02:  r(λ)=127, rel_err=8.122599e-03

-- Path iteration 32, λ = 2.849e-02   (r(λ) prev = 127)
  λ=2.849e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.760962e-02 | ‖ω‖₁=1.048586e+00
  λ=2.849e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.603329e-05 | ‖ω‖₁=8.145220e-01
  λ=2.849e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.834732e-05 | ‖ω‖₁=6.836256e-01
  λ=2.849e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.525861e-05 | ‖ω‖₁=5.844200e-01
  λ=2.849e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.338086e-05 | ‖ω‖₁=5.005936e-01
  λ=2.849e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.258433e-05 | ‖ω‖₁=4.265852e-01
  λ=2.849e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.261832e-05 | ‖ω‖₁=3.590154e-01
  λ=2.849e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.430745e-05 | ‖ω‖₁=2.968933e-01
  λ=2.849e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.391732e-05 | ‖ω‖₁=2.391229e-01
  λ=2.849e-02 | Epoch  80 | Recon MSE=1.391732e-05 | ‖ω‖₁=2.391229e-01
  → at λ=2.849e-02:  r(λ)=127, rel_err=8.944913e-03

-- Path iteration 33, λ = 3.418e-02   (r(λ) prev = 127)
  λ=3.418e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.625268e-02 | ‖ω‖₁=1.042971e+00
  λ=3.418e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.695596e-05 | ‖ω‖₁=7.870017e-01
  λ=3.418e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.979201e-05 | ‖ω‖₁=6.425043e-01
  λ=3.418e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.659882e-05 | ‖ω‖₁=5.326839e-01
  λ=3.418e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.537021e-05 | ‖ω‖₁=4.399646e-01
  λ=3.418e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.492965e-05 | ‖ω‖₁=3.586607e-01
  λ=3.418e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.501697e-05 | ‖ω‖₁=2.846354e-01
  λ=3.418e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.718157e-05 | ‖ω‖₁=2.166479e-01
  λ=3.418e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.672494e-05 | ‖ω‖₁=1.533933e-01
  λ=3.418e-02 | Epoch  80 | Recon MSE=1.672494e-05 | ‖ω‖₁=1.533933e-01
  → at λ=3.418e-02:  r(λ)=127, rel_err=1.001314e-02

-- Path iteration 34, λ = 4.102e-02   (r(λ) prev = 127)
  λ=4.102e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.533469e-02 | ‖ω‖₁=1.033300e+00
  λ=4.102e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.675381e-05 | ‖ω‖₁=7.476622e-01
  λ=4.102e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=1.951341e-05 | ‖ω‖₁=5.890013e-01
  λ=4.102e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.605275e-05 | ‖ω‖₁=4.696932e-01
  λ=4.102e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.520226e-05 | ‖ω‖₁=3.694143e-01
  λ=4.102e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.498289e-05 | ‖ω‖₁=2.808112e-01
  λ=4.102e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.484872e-05 | ‖ω‖₁=2.002723e-01
  λ=4.102e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=1.811074e-05 | ‖ω‖₁=1.261500e-01
  λ=4.102e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=1.820327e-05 | ‖ω‖₁=5.839054e-02
  λ=4.102e-02 | Epoch  80 | Recon MSE=1.820327e-05 | ‖ω‖₁=5.839054e-02
  → at λ=4.102e-02:  r(λ)=117, rel_err=1.004430e-02

-- Path iteration 35, λ = 4.922e-02   (r(λ) prev = 117)
  λ=4.922e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.659013e-02 | ‖ω‖₁=1.027275e+00
  λ=4.922e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.818389e-05 | ‖ω‖₁=7.180891e-01
  λ=4.922e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.005868e-05 | ‖ω‖₁=5.444411e-01
  λ=4.922e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.691793e-05 | ‖ω‖₁=4.123327e-01
  λ=4.922e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.647720e-05 | ‖ω‖₁=3.011730e-01
  λ=4.922e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=1.716714e-05 | ‖ω‖₁=2.033800e-01
  λ=4.922e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=1.696734e-05 | ‖ω‖₁=1.148482e-01
  λ=4.922e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.146026e-05 | ‖ω‖₁=3.632716e-02
  λ=4.922e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.035756e-05 | ‖ω‖₁=1.298341e-02
  λ=4.922e-02 | Epoch  80 | Recon MSE=2.035756e-05 | ‖ω‖₁=1.298341e-02
  → at λ=4.922e-02:  r(λ)=6, rel_err=1.152304e-02

-- Path iteration 36, λ = 5.907e-02   (r(λ) prev = 6)
  λ=5.907e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.731136e-02 | ‖ω‖₁=1.022557e+00
  λ=5.907e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=3.072251e-05 | ‖ω‖₁=6.816847e-01
  λ=5.907e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.238288e-05 | ‖ω‖₁=4.886171e-01
  λ=5.907e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.954634e-05 | ‖ω‖₁=3.418461e-01
  λ=5.907e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=1.930022e-05 | ‖ω‖₁=2.188565e-01
  λ=5.907e-02 | Epoch  50 | lr=1.2500e-04 | Recon MSE=2.059441e-05 | ‖ω‖₁=1.110795e-01
  λ=5.907e-02 | Epoch  60 | lr=1.2500e-04 | Recon MSE=2.110035e-05 | ‖ω‖₁=2.535764e-02
  λ=5.907e-02 | Epoch  70 | lr=6.2500e-05 | Recon MSE=2.758180e-05 | ‖ω‖₁=1.076535e-02
  λ=5.907e-02 | Epoch  80 | lr=3.1250e-05 | Recon MSE=2.738060e-05 | ‖ω‖₁=1.000326e-02
  λ=5.907e-02 | Epoch  80 | Recon MSE=2.738060e-05 | ‖ω‖₁=1.000326e-02
  → at λ=5.907e-02:  r(λ)=2, rel_err=1.311705e-02

-- Path iteration 37, λ = 7.088e-02   (r(λ) prev = 2)
  λ=7.088e-02 | Epoch   1 | lr=1.0000e-03 | Recon MSE=6.801113e-02 | ‖ω‖₁=1.009448e+00
  λ=7.088e-02 | Epoch  10 | lr=1.0000e-03 | Recon MSE=2.870674e-05 | ‖ω‖₁=6.365962e-01
  λ=7.088e-02 | Epoch  20 | lr=5.0000e-04 | Recon MSE=2.207761e-05 | ‖ω‖₁=4.271881e-01
  λ=7.088e-02 | Epoch  30 | lr=5.0000e-04 | Recon MSE=1.955146e-05 | ‖ω‖₁=2.677033e-01
  λ=7.088e-02 | Epoch  40 | lr=2.5000e-04 | Recon MSE=2.000003e-05 | ‖ω‖₁=1.334527e-01
