2025-06-23 17:49:23,262 - sparsemodesnet.heat_equation_ff_decoder - INFO - Starting heat_equation_ff_decoder experiment
2025-06-23 17:49:23,262 - sparsemodesnet.heat_equation_ff_decoder - INFO - Log file: logs/heat_equation_ff_decoder_20250623_174923.log
2025-06-23 17:49:23,263 - sparsemodesnet.heat_equation_ff_decoder - INFO - Experiment: Heat Equation FF Decoder
2025-06-23 17:49:23,263 - sparsemodesnet.heat_equation_ff_decoder - INFO - Data shape: (128, 1000)
2025-06-23 17:49:23,263 - sparsemodesnet.heat_equation_ff_decoder - INFO - POD dimension: 30
2025-06-23 17:49:23,264 - sparsemodesnet.heat_equation_ff_decoder - INFO - Hidden units: [30, 465]
2025-06-23 17:49:23,264 - sparsemodesnet.heat_equation_ff_decoder - INFO - Mode Selection Method: None
2025-06-23 17:49:23,264 - sparsemodesnet.heat_equation_ff_decoder - INFO - Device: mps
2025-06-23 17:49:23,265 - sparsemodesnet.heat_equation_ff_decoder - INFO - Training parameters: M=1.0, lr=0.001, batch_size=16
2025-06-23 17:49:23,265 - sparsemodesnet.heat_equation_ff_decoder - INFO - Optimizer: Adam, knee_method: dfdt
2025-06-23 17:49:23,265 - sparsemodesnet.heat_equation_ff_decoder - INFO - NN type: Feedforward
2025-06-23 17:49:23,265 - sparsemodesnet.heat_equation_ff_decoder - INFO - ==================================================
Skipping mode selection.

→ Training decoder model with 3 selected modes ...
  Epoch   1 | lr=1.0000e-03 | Recon MSE=3.114710e-02
  Epoch  10 | lr=1.0000e-03 | Recon MSE=9.474429e-05
  Epoch  20 | lr=1.0000e-03 | Recon MSE=2.203932e-05
  Epoch  30 | lr=1.0000e-03 | Recon MSE=7.105278e-06
  Epoch  40 | lr=1.0000e-03 | Recon MSE=3.002744e-06
  Epoch  50 | lr=1.0000e-03 | Recon MSE=1.428476e-06
  Epoch  60 | lr=1.0000e-03 | Recon MSE=9.769237e-07
  Epoch  70 | lr=1.0000e-03 | Recon MSE=1.049656e-06
  Epoch  80 | lr=1.0000e-03 | Recon MSE=3.233336e-06
  Epoch  90 | lr=1.0000e-03 | Recon MSE=2.081381e-06
  Epoch 100 | lr=1.0000e-03 | Recon MSE=7.538998e-06
  Epoch 110 | lr=1.0000e-03 | Recon MSE=3.215474e-06
  Epoch 120 | lr=1.0000e-03 | Recon MSE=4.185783e-06
  Epoch 130 | lr=1.0000e-03 | Recon MSE=3.943128e-06
  Epoch 140 | lr=1.0000e-03 | Recon MSE=3.055346e-06
  Epoch 150 | lr=1.0000e-03 | Recon MSE=2.375663e-06
  Epoch 160 | lr=1.0000e-03 | Recon MSE=1.723867e-06
  Epoch 170 | lr=1.0000e-03 | Recon MSE=1.379349e-06
  Epoch 180 | lr=1.0000e-03 | Recon MSE=7.479030e-07
  Epoch 190 | lr=1.0000e-03 | Recon MSE=9.117162e-07
  Epoch 200 | lr=1.0000e-03 | Recon MSE=5.302241e-07
